Meta_ID,GPH_code,GPH_name,start_year,sovereign_GPH_code,sequence_number
KING_1861_435,324,Kingdom of Sardinia,1861,ITAL_1943_439,435
ITAL_1816_436,325,Italy,1816,,436
ITAL_1861_437,325,Italy,1861,,437
ITAL_1943_438,325,Italy,1943,UNIT_1816_3,438
ITAL_1943_439,325,Italy,1943,GERM_1990_301,439
TRIE_1816_440,326,Trieste,1816,AUST_1918_409,440
TRIE_1918_441,326,Trieste,1918,ITAL_1943_439,441
TRIE_1943_442,326,Trieste,1943,UNIT_1816_3,442
TRIE_1947_443,326,Trieste,1947,UNIT_1945_2,443
TRIE_1954_444,326,Trieste,1954,ITAL_1943_439,444
PAPA_1816_445,327,Papal States,1816,,445
PAPA_1861_446,327,Papal States,1861,ITAL_1943_439,446
PAPA_1870_447,327,Papal States,1870,VATI_1964_451,447
VATI_1816_448,328,Vatican City,1816,PAPA_1870_447,448
VATI_1870_449,328,Vatican City,1870,ITAL_1943_439,449
VATI_1929_450,328,Vatican City,1929,,450
VATI_1964_451,328,Vatican City,1964,,451
TWOS_1816_452,329,Two Sicilies,1816,,452
TWOS_1860_453,329,Two Sicilies,1860,KING_1861_435,453
TWOS_1861_454,329,Two Sicilies,1861,ITAL_1943_439,454
SANM_1816_455,331,San Marino,1816,,455
SANM_1992_456,331,San Marino,1992,,456
MODE_1816_457,332,Modena,1816,AUST_1918_409,457
MODE_1842_458,332,Modena,1842,,458
MODE_1859_459,332,Modena,1859,KING_1861_435,459
MODE_1861_460,332,Modena,1861,ITAL_1943_439,460
PARM_1816_461,335,Parma,1816,,461
PARM_1851_462,335,Parma,1851,,462
PARM_1859_463,335,Parma,1859,KING_1861_435,463
PARM_1861_464,335,Parma,1861,ITAL_1943_439,464
LUCC_1816_465,336,Lucca,1816,PARM_1861_464,465
LUCC_1847_466,336,Lucca,1847,TUSC_1861_469,466
TUSC_1816_467,337,Tuscany,1816,,467
TUSC_1859_468,337,Tuscany,1859,KING_1861_435,468
TUSC_1861_469,337,Tuscany,1861,ITAL_1943_439,469
MALT_1816_470,338,Malta,1816,UNIT_1816_205,470
MALT_1964_471,338,Malta,1964,,471
ALBA_1816_472,339,Albania,1816,TURK_1816_967,472
ALBA_1912_473,339,Albania,1912,,473
ALBA_1914_474,339,Albania,1914,ITAL_1943_439,474
ALBA_1914_475,339,Albania,1914,AUST_1918_409,475
ALBA_1939_476,339,Albania,1939,ITAL_1943_439,476
ALBA_1939_477,339,Albania,1939,GERM_1990_301,477
ALBA_1944_478,339,Albania,1944,,478
MONT_1816_479,341,Montenegro,1816,TURK_1816_967,479
MONT_1878_480,341,Montenegro,1878,,480
MONT_1915_481,341,Montenegro,1915,AUST_1918_409,481
MONT_1918_482,341,Montenegro,1918,YUGO_1992_508,482
MONT_1992_483,341,Montenegro,1992,SERB_1992_521,483
MONT_2006_484,341,Montenegro,2006,,484
KING_1816_485,342,Kingdom of Serbia,1816,TURK_1816_967,485
KING_1878_486,342,Kingdom of Serbia,1878,,486
KING_1918_487,342,Kingdom of Serbia,1918,YUGO_1992_508,487
NORT_1816_488,343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),1816,TURK_1816_967,488
NORT_1914_489,343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),1914,BULG_1908_548,489
NORT_1918_490,343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),1918,YUGO_1992_508,490
NORT_1991_491,343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),1991,,491
NORT_1993_492,343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),1993,,492
CROA_1816_493,344,Croatia,1816,HUNG_1956_420,493
CROA_1849_494,344,Croatia,1849,AUST_1918_409,494
CROA_1867_495,344,Croatia,1867,AUST_1918_409,495
CROA_1918_496,344,Croatia,1918,YUGO_1992_508,496
CROA_1941_497,344,Croatia,1941,INDE_1941_1990,497
CROA_1941_498,344,Croatia,1941,ITAL_1943_439,498
CROA_1941_499,344,Croatia,1941,HUNG_1956_420,499
CROA_1945_500,344,Croatia,1945,YUGO_1992_508,500
CROA_1991_501,344,Croatia,1991,,501
YUGO_1918_502,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1918,,502
YUGO_1941_503,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1941,AUST_1955_415,503
YUGO_1941_504,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1941,GERM_1990_301,504
YUGO_1941_505,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1941,ITAL_1943_439,505
YUGO_1941_506,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1941,HUNG_1956_420,506
YUGO_1945_507,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1945,,507
YUGO_1992_508,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1992,SERB_1992_521,508
BOSN_1816_509,346,Bosnia-Herzegovina,1816,TURK_1816_967,509
BOSN_1878_510,346,Bosnia-Herzegovina,1878,AUST_1918_409,510
BOSN_1908_511,346,Bosnia-Herzegovina,1908,AUST_1918_409,511
BOSN_1918_512,346,Bosnia-Herzegovina,1918,YUGO_1992_508,512
BOSN_1941_513,346,Bosnia-Herzegovina,1941,INDE_1941_1990,513
BOSN_1945_514,346,Bosnia-Herzegovina,1945,YUGO_1992_508,514
BOSN_1992_515,346,Bosnia-Herzegovina,1992,,515
KOSO_1816_516,347,Kosovo,1816,TURK_1816_967,516
KOSO_1912_517,347,Kosovo,1912,YUGO_1992_508,517
KOSO_1992_518,347,Kosovo,1992,SERB_1992_521,518
KOSO_1999_519,347,Kosovo,1999,UNIT_1945_2,519
KOSO_2008_520,347,Kosovo,2008,,520
SERB_1992_521,348,Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia),1992,,521
SLOV_1816_522,349,Slovenia,1816,AUST_1918_409,522
SLOV_1918_523,349,Slovenia,1918,YUGO_1992_508,523
SLOV_1991_524,349,Slovenia,1991,,524
GREE_1816_525,350,Greece,1816,TURK_1816_967,525
GREE_1830_526,350,Greece,1830,,526
GREE_1941_527,350,Greece,1941,ITAL_1943_439,527
GREE_1941_528,350,Greece,1941,GERM_1990_301,528
GREE_1944_529,350,Greece,1944,,529
CRET_1816_530,351,Crete,1816,TURK_1816_967,530
CRET_1830_531,351,Crete,1830,EGYP_1937_977,531
CRET_1840_532,351,Crete,1840,TURK_1816_967,532
CRET_1897_533,351,Crete,1897,UNIT_1816_205,533
CRET_1897_534,351,Crete,1897,FRAN_1944_227,534
CRET_1897_535,351,Crete,1897,ITAL_1943_439,535
CRET_1897_536,351,Crete,1897,RUSS_1941_560,536
CRET_1898_537,351,Crete,1898,,537
CRET_1913_538,351,Crete,1913,GREE_1944_529,538
CYPR_1816_539,352,Cyprus,1816,TURK_1816_967,539
CYPR_1878_540,352,Cyprus,1878,TURK_1816_967,540
CYPR_1878_541,352,Cyprus,1878,UNIT_1816_205,541
CYPR_1914_542,352,Cyprus,1914,UNIT_1816_205,542
CYPR_1960_543,352,Cyprus,1960,,543
BULG_1816_544,355,Bulgaria,1816,TURK_1816_967,544
BULG_1878_545,355,Bulgaria,1878,TURK_1816_967,545
BULG_1918_546,355,Bulgaria,1918,UNIT_1816_205,546
BULG_1944_547,355,Bulgaria,1944,RUSS_1941_560,547
BULG_1908_548,355,Bulgaria,1908,,548
MOLD_1816_549,359,Moldova (Bessarabia) (Moldavian Republic),1816,RUSS_1941_560,549
MOLD_1859_550,359,Moldova (Bessarabia) (Moldavian Republic),1859,MOLD_1859_1939,550
MOLD_1918_551,359,Moldova (Bessarabia) (Moldavian Republic),1918,ROMA_1944_557,551
MOLD_1940_552,359,Moldova (Bessarabia) (Moldavian Republic),1940,RUSS_1941_560,552
MOLD_1991_553,359,Moldova (Bessarabia) (Moldavian Republic),1991,,553
ROMA_1859_554,360,Romania,1859,TURK_1816_967,554
ROMA_1878_555,360,Romania,1878,,555
ROMA_1916_556,360,Romania,1916,GERM_1990_301,556
ROMA_1944_557,360,Romania,1944,RUSS_1941_560,557
RUSS_1816_558,365,Russia (USSR),1816,,558
RUSS_1915_559,365,Russia (USSR),1915,GERM_1990_301,559
RUSS_1941_560,365,Russia (USSR),1941,GERM_1990_301,560
ESTO_1816_561,366,Estonia,1816,RUSS_1941_560,561
ESTO_1918_562,366,Estonia,1918,,562
ESTO_1940_563,366,Estonia,1940,RUSS_1941_560,563
ESTO_1944_564,366,Estonia,1944,RUSS_1941_560,564
ESTO_1941_565,366,Estonia,1941,GERM_1990_301,565
ESTO_1991_566,366,Estonia,1991,,566
LATV_1816_567,367,Latvia,1816,RUSS_1941_560,567
LATV_1918_568,367,Latvia,1918,,568
LATV_1940_569,367,Latvia,1940,RUSS_1941_560,569
LATV_1944_570,367,Latvia,1944,RUSS_1941_560,570
LATV_1941_571,367,Latvia,1941,GERM_1990_301,571
LATV_1991_572,367,Latvia,1991,,572
LITH_1816_573,368,Lithuania,1816,RUSS_1941_560,573
LITH_1918_574,368,Lithuania,1918,,574
LITH_1940_575,368,Lithuania,1940,RUSS_1941_560,575
LITH_1944_576,368,Lithuania,1944,RUSS_1941_560,576
LITH_1941_577,368,Lithuania,1941,GERM_1990_301,577
LITH_1991_578,368,Lithuania,1991,,578
UKRA_1816_579,369,Ukraine,1816,RUSS_1941_560,579
UKRA_1918_580,369,Ukraine,1918,,580
UKRA_1920_581,369,Ukraine,1920,RUSS_1941_560,581
UKRA_1941_582,369,Ukraine,1941,GERM_1990_301,582
UKRA_1943_583,369,Ukraine,1943,RUSS_1941_560,583
UKRA_1991_584,369,Ukraine,1991,,584
BELA_1816_585,370,Belarus (Byelorussia),1816,RUSS_1941_560,585
BELA_1918_586,370,Belarus (Byelorussia),1918,RUSS_1941_560,586
BELA_1941_587,370,Belarus (Byelorussia),1941,GERM_1990_301,587
BELA_1943_588,370,Belarus (Byelorussia),1943,RUSS_1941_560,588
BELA_1991_589,370,Belarus (Byelorussia),1991,,589
ARME_1816_590,371,Armenia,1816,RUSS_1941_560,590
ARME_1918_591,371,Armenia,1918,,591
ARME_1920_592,371,Armenia,1920,RUSS_1941_560,592
ARME_1991_593,371,Armenia,1991,,593
GEOR_1816_594,372,Georgia,1816,RUSS_1941_560,594
GEOR_1918_595,372,Georgia,1918,,595
GEOR_1920_596,372,Georgia,1920,RUSS_1941_560,596
GEOR_1991_597,372,Georgia,1991,,597
AZER_1816_598,373,Azerbaijan,1816,RUSS_1941_560,598
AZER_1918_599,373,Azerbaijan,1918,,599
AZER_1920_600,373,Azerbaijan,1920,RUSS_1941_560,600
AZER_1991_601,373,Azerbaijan,1991,,601
TRAN_1816_602,374,Transcaucasia,1816,RUSS_1941_560,602
TRAN_1918_603,374,Transcaucasia,1918,ARME_1991_593,603
FINL_1816_604,375,Finland,1816,RUSS_1941_560,604
FINL_1917_605,375,Finland,1917,,605
CHEC_1934_606,376,Chechen-Ingush Republic,1934,RUSS_1941_560,606
CHEC_1991_607,376,Chechen-Ingush Republic,1991,CHEC_1991_2121,607
CHEC_1991_608,376,Chechen-Ingush Republic,1991,INGU_1991_2126,608
SWED_1816_609,380,Sweden,1816,,609
NORW_1816_610,385,Norway,1816,,610
NORW_1905_611,385,Norway,1905,,611
NORW_1940_612,385,Norway,1940,GERM_1990_301,612
NORW_1945_613,385,Norway,1945,,613
DENM_1816_614,390,Denmark,1816,,614
DENM_1940_615,390,Denmark,1940,GERM_1990_301,615
DENM_1945_616,390,Denmark,1945,,616
ICEL_1816_617,395,Iceland,1816,DENM_1945_616,617
ICEL_1918_618,395,Iceland,1918,,618
ICEL_1940_619,395,Iceland,1940,UNIT_1816_205,619
ICEL_1941_620,395,Iceland,1941,UNIT_1816_3,620
ICEL_1944_621,395,Iceland,1944,,621
EURO_1958_622,399,European Union (European Economic Community),1958,,622
AZOR_1816_623,400,Azores (Western Isles),1816,PORT_1816_242,623
AZOR_1831_624,400,Azores (Western Isles),1831,PORT_1816_242,624
AZOR_1976_625,400,Azores (Western Isles),1976,PORT_1816_242,625
MADE_1816_626,401,Madeira Isles,1816,PORT_1816_242,626
MADE_1834_627,401,Madeira Isles,1834,PORT_1816_242,627
MADE_1976_628,401,Madeira Isles,1976,PORT_1816_242,628
CAPE_1816_629,402,Cape Verde,1816,PORT_1816_242,629
CAPE_1975_630,402,Cape Verde,1975,,630
SAOT_1816_631,403,Sao Tome-Principe,1816,PORT_1816_242,631
SAOT_1975_632,403,Sao Tome-Principe,1975,,632
GUIN_1816_633,404,Guinea-Bissau (Portuguese Guinea),1816,CACH_1879_2136,633
GUIN_1816_634,404,Guinea-Bissau (Portuguese Guinea),1816,CAPE_1975_630,634
GUIN_1879_635,404,Guinea-Bissau (Portuguese Guinea),1879,PORT_1816_242,635
GUIN_1974_636,404,Guinea-Bissau (Portuguese Guinea),1974,,636
CANA_1816_637,410,Canary Is.,1816,SPAI_1816_238,637
CANA_1821_638,410,Canary Is.,1821,SPAI_1816_238,638
EQUA_1816_639,411,Equatorial Guinea (Spanish Guinea),1816,SPAI_1816_238,639
EQUA_1960_640,411,Equatorial Guinea (Spanish Guinea),1960,RGOM_1968_644,640
EQUA_1968_641,411,Equatorial Guinea (Spanish Guinea),1968,,641
RGOM_1816_642,412,RГ­o Muni,1816,EQUA_1968_641,642
RGOM_1960_643,412,RГ­o Muni,1960,SPAI_1816_238,643
RGOM_1968_644,412,RГ­o Muni,1968,EQUA_1968_641,644
FERN_1816_645,413,Fernando Po (Bioko),1816,SPAI_1816_238,645
FERN_1829_646,413,Fernando Po (Bioko),1829,UNIT_1816_205,646
FERN_1843_647,413,Fernando Po (Bioko),1843,EQUA_1968_641,647
FERN_1960_648,413,Fernando Po (Bioko),1960,SPAI_1816_238,648
FERN_1968_649,413,Fernando Po (Bioko),1968,EQUA_1968_641,649
GAMB_1816_650,420,Gambia,1816,UNIT_1816_205,650
GAMB_1821_651,420,Gambia,1821,SIER_1961_712,651
GAMB_1843_652,420,Gambia,1843,UNIT_1816_205,652
GAMB_1866_653,420,Gambia,1866,SIER_1961_712,653
GAMB_1888_654,420,Gambia,1888,UNIT_1816_205,654
GAMB_1894_655,420,Gambia,1894,UNIT_1816_205,655
GAMB_1965_656,420,Gambia,1965,,656
FREN_1895_657,430,French West Africa,1895,FRAN_1944_227,657
MALI_1959_658,431,Mali Federation,1959,FRAN_1944_227,658
MALI_1816_659,432,Mali (French Sudan) (Upper Senegal and Niger),1816,,659
MALI_1880_660,432,Mali (French Sudan) (Upper Senegal and Niger),1880,FRAN_1944_227,660
MALI_1895_661,432,Mali (French Sudan) (Upper Senegal and Niger),1895,FREN_1895_657,661
MALI_1959_662,432,Mali (French Sudan) (Upper Senegal and Niger),1959,MALI_1959_658,662
MALI_1960_663,432,Mali (French Sudan) (Upper Senegal and Niger),1960,,663
SENE_1816_664,433,Senegal,1816,UNIT_1816_205,664
SENE_1817_665,433,Senegal,1817,FRAN_1944_227,665
SENE_1895_666,433,Senegal,1895,FREN_1895_657,666
SENE_1959_667,433,Senegal,1959,MALI_1959_658,667
SENE_1960_668,433,Senegal,1960,,668
BENI_1816_669,434,Benin (Dahomey),1816,OLDD_1904_2229,669
BENI_1894_670,434,Benin (Dahomey),1894,FRAN_1944_227,670
BENI_1899_671,434,Benin (Dahomey),1899,FREN_1895_657,671
BENI_1958_672,434,Benin (Dahomey),1958,FRAN_1944_227,672
BENI_1960_673,434,Benin (Dahomey),1960,,673
MAUR_1816_674,435,Mauritania,1816,MORO_1956_918,674
MAUR_1904_675,435,Mauritania,1904,FRAN_1944_227,675
MAUR_1920_676,435,Mauritania,1920,FREN_1895_657,676
MAUR_1958_677,435,Mauritania,1958,FRAN_1944_227,677
MAUR_1960_678,435,Mauritania,1960,,678
NIGE_1816_679,436,Niger,1816,AGRX_1904_2264,679
NIGE_1904_680,436,Niger,1904,FRAN_1944_227,680
NIGE_1922_681,436,Niger,1922,FREN_1895_657,681
NIGE_1958_682,436,Niger,1958,FRAN_1944_227,682
NIGE_1960_683,436,Niger,1960,,683
IVOR_1816_684,437,Ivory Coast,1816,ODIE_1898_2270,684
IVOR_1816_685,437,Ivory Coast,1816,GRAN_1871_2273,685
IVOR_1816_686,437,Ivory Coast,1816,ASSI_1871_2276,686
IVOR_1843_687,437,Ivory Coast,1843,FRAN_1944_227,687
IVOR_1893_688,437,Ivory Coast,1893,FRAN_1944_227,688
IVOR_1904_689,437,Ivory Coast,1904,FREN_1895_657,689
IVOR_1958_690,437,Ivory Coast,1958,FRAN_1944_227,690
IVOR_1960_691,437,Ivory Coast,1960,,691
GUIN_1816_692,438,Guinea (French Guinea) (Rivieres du Sud),1816,FUTA_1912_2279,692
GUIN_1838_693,438,Guinea (French Guinea) (Rivieres du Sud),1838,SENE_1960_668,693
GUIN_1893_694,438,Guinea (French Guinea) (Rivieres du Sud),1893,FRAN_1944_227,694
GUIN_1895_695,438,Guinea (French Guinea) (Rivieres du Sud),1895,FREN_1895_657,695
GUIN_1958_696,438,Guinea (French Guinea) (Rivieres du Sud),1958,,696
BURK_1816_697,439,Burkina Faso (Upper Volta),1816,GURM_1895_2288,697
BURK_1870_698,439,Burkina Faso (Upper Volta),1870,MAND_1898_2293,698
BURK_1896_699,439,Burkina Faso (Upper Volta),1896,FRAN_1944_227,699
BURK_1904_700,439,Burkina Faso (Upper Volta),1904,FREN_1895_657,700
BURK_1932_701,439,Burkina Faso (Upper Volta),1932,MALI_1960_663,701
BURK_1932_702,439,Burkina Faso (Upper Volta),1932,NIGE_1960_683,702
BURK_1932_703,439,Burkina Faso (Upper Volta),1932,IVOR_1960_691,703
BURK_1947_704,439,Burkina Faso (Upper Volta),1947,FRAN_1944_227,704
BURK_1958_705,439,Burkina Faso (Upper Volta),1958,FRAN_1944_227,705
BURK_1960_706,439,Burkina Faso (Upper Volta),1960,,706
LIBE_1822_707,450,Liberia,1822,UNIT_1816_3,707
LIBE_1847_708,450,Liberia,1847,,708
LIBE_1920_709,450,Liberia,1920,,709
SIER_1816_710,451,Sierra Leone,1816,UNIT_1816_205,710
SIER_1896_711,451,Sierra Leone,1896,UNIT_1816_205,711
SIER_1961_712,451,Sierra Leone,1961,,712
GHAN_1816_713,452,Ghana (Gold Coast),1816,UNIT_1816_205,713
GHAN_1821_714,452,Ghana (Gold Coast),1821,SIER_1961_712,714
GHAN_1843_715,452,Ghana (Gold Coast),1843,UNIT_1816_205,715
GHAN_1866_716,452,Ghana (Gold Coast),1866,SIER_1961_712,716
GHAN_1874_717,452,Ghana (Gold Coast),1874,UNIT_1816_205,717
GHAN_1957_718,452,Ghana (Gold Coast),1957,,718
GERM_1884_719,460,German Togoland,1884,GERM_1990_301,719
GERM_1916_720,460,German Togoland,1916,UNIT_1816_205,720
GERM_1922_721,460,German Togoland,1922,TOGO_1960_724,721
GERM_1922_722,460,German Togoland,1922,BRIT_1956_726,722
TOGO_1922_723,461,Togo (French Togoland),1922,FRAN_1944_227,723
TOGO_1960_724,461,Togo (French Togoland),1960,,724
BRIT_1922_725,462,British Togoland,1922,UNIT_1816_205,725
BRIT_1956_726,462,British Togoland,1956,GHAN_1957_718,726
KAME_1884_727,470,Kamerun,1884,GERM_1990_301,727
KAME_1916_728,470,Kamerun,1916,UNIT_1816_205,728
KAME_1916_729,470,Kamerun,1916,FRAN_1944_227,729
KAME_1922_730,470,Kamerun,1922,CAME_1960_734,730
KAME_1922_731,470,Kamerun,1922,BRIT_1961_737,731
CAME_1919_732,471,Cameroun (French Cameroon),1919,FRAN_1944_227,732
CAME_1922_733,471,Cameroun (French Cameroon),1922,FRAN_1944_227,733
CAME_1960_734,471,Cameroun (French Cameroon),1960,,734
BRIT_1919_735,472,British Cameroons,1919,UNIT_1816_205,735
BRIT_1922_736,472,British Cameroons,1922,UNIT_1816_205,736
BRIT_1961_737,472,British Cameroons,1961,CAME_1960_734,737
NIGE_1914_738,475,Nigeria,1914,UNIT_1816_205,738
NIGE_1960_739,475,Nigeria,1960,,739
FREN_1910_740,480,French Equatorial Africa,1910,FRAN_1944_227,740
GABO_1816_741,481,Gabon,1816,,741
GABO_1839_742,481,Gabon,1839,FRAN_1944_227,742
GABO_1886_743,481,Gabon,1886,FRAN_1944_227,743
GABO_1888_744,481,Gabon,1888,CONG_1960_764,744
GABO_1904_745,481,Gabon,1904,FRAN_1944_227,745
GABO_1910_746,481,Gabon,1910,FREN_1910_740,746
GABO_1958_747,481,Gabon,1958,FRAN_1944_227,747
GABO_1960_748,481,Gabon,1960,,748
CENT_1889_749,482,Central African Republic (Ubangi Shari),1889,FRAN_1944_227,749
CENT_1891_750,482,Central African Republic (Ubangi Shari),1891,CONG_1960_764,750
CENT_1904_751,482,Central African Republic (Ubangi Shari),1904,FRAN_1944_227,751
CENT_1910_752,482,Central African Republic (Ubangi Shari),1910,FREN_1910_740,752
CENT_1958_753,482,Central African Republic (Ubangi Shari),1958,FRAN_1944_227,753
CENT_1960_754,482,Central African Republic (Ubangi Shari),1960,,754
CHAD_1816_755,483,Chad,1816,,755
CHAD_1900_756,483,Chad,1900,FRAN_1944_227,756
CHAD_1910_757,483,Chad,1910,FREN_1910_740,757
CHAD_1958_758,483,Chad,1958,FRAN_1944_227,758
CHAD_1960_759,483,Chad,1960,,759
CONG_1816_760,484,Congo (Brazzaville) (French Congo) (Middle Congo),1816,,760
CONG_1882_761,484,Congo (Brazzaville) (French Congo) (Middle Congo),1882,FRAN_1944_227,761
CONG_1910_762,484,Congo (Brazzaville) (French Congo) (Middle Congo),1910,FREN_1910_740,762
CONG_1958_763,484,Congo (Brazzaville) (French Congo) (Middle Congo),1958,FRAN_1944_227,763
CONG_1960_764,484,Congo (Brazzaville) (French Congo) (Middle Congo),1960,,764
DEMO_1876_765,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),1876,,765
DEMO_1885_766,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),1885,BELG_1945_215,766
DEMO_1908_767,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),1908,BELG_1945_215,767
DEMO_1960_768,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),1960,,768
UGAN_1816_769,500,Uganda,1816,,769
UGAN_1894_770,500,Uganda,1894,UNIT_1816_205,770
UGAN_1962_771,500,Uganda,1962,,771
KENY_1816_772,501,Kenya (British East Africa Protectorate),1816,,772
KENY_1887_773,501,Kenya (British East Africa Protectorate),1887,UNIT_1816_205,773
KENY_1895_774,501,Kenya (British East Africa Protectorate),1895,UNIT_1816_205,774
KENY_1920_775,501,Kenya (British East Africa Protectorate),1920,UNIT_1816_205,775
KENY_1963_776,501,Kenya (British East Africa Protectorate),1963,,776
GERM_1885_777,510,German East Africa,1885,GERM_1990_301,777
GERM_1919_778,510,German East Africa,1919,TANZ_1961_791,778
GERM_1919_779,510,German East Africa,1919,RUAN_1962_795,779
GERM_1919_780,510,German East Africa,1919,KION_1920_2693,780
ZANZ_1816_781,511,Zanzibar,1816,OMAN_1971_1064,781
ZANZ_1856_782,511,Zanzibar,1856,,782
ZANZ_1890_783,511,Zanzibar,1890,UNIT_1816_205,783
ZANZ_1963_784,511,Zanzibar,1963,,784
ZANZ_1964_785,511,Zanzibar,1964,TANZ_1961_791,785
TANZ_1816_786,512,Tanzania (Tanganyika),1816,,786
TANZ_1885_787,512,Tanzania (Tanganyika),1885,GERM_1990_301,787
TANZ_1891_788,512,Tanzania (Tanganyika),1891,GERM_1919_780,788
TANZ_1916_789,512,Tanzania (Tanganyika),1916,UNIT_1816_205,789
TANZ_1920_790,512,Tanzania (Tanganyika),1920,UNIT_1816_205,790
TANZ_1961_791,512,Tanzania (Tanganyika),1961,,791
RUAN_1916_792,515,Ruanda-Urundi,1916,BELG_1945_215,792
RUAN_1922_793,515,Ruanda-Urundi,1922,BELG_1945_215,793
RUAN_1962_794,515,Ruanda-Urundi,1962,BURU_1962_799,794
RUAN_1962_795,515,Ruanda-Urundi,1962,RWAN_1962_803,795
BURU_1816_796,516,Burundi,1816,,796
BURU_1890_797,516,Burundi,1890,GERM_1919_780,797
BURU_1916_798,516,Burundi,1916,RUAN_1962_795,798
BURU_1962_799,516,Burundi,1962,,799
RWAN_1816_800,517,Rwanda,1816,,800
RWAN_1885_801,517,Rwanda,1885,GERM_1919_780,801
RWAN_1916_802,517,Rwanda,1916,RUAN_1962_795,802
RWAN_1962_803,517,Rwanda,1962,,803
SOMA_1816_804,520,Somalia,1816,,804
SOMA_1884_805,520,Somalia,1884,SOMA_1991_814,805
SOMA_1889_806,520,Somalia,1889,ITAL_1960_2597,806
SOMA_1960_807,520,Somalia,1960,,807
SOMA_1816_808,521,Somaliland Republic (British Somaliland),1816,ETHI_1941_821,808
SOMA_1816_809,521,Somaliland Republic (British Somaliland),1816,EGYP_1937_977,809
SOMA_1884_810,521,Somaliland Republic (British Somaliland),1884,UNIT_1816_205,810
SOMA_1940_811,521,Somaliland Republic (British Somaliland),1940,ITAL_1943_439,811
SOMA_1941_812,521,Somaliland Republic (British Somaliland),1941,UNIT_1816_205,812
SOMA_1960_813,521,Somaliland Republic (British Somaliland),1960,SOMA_1960_807,813
SOMA_1991_814,521,Somaliland Republic (British Somaliland),1991,,814
DJIB_1816_815,522,Djibouti (Afar and Issas) (French Somaliland),1816,EGYP_1937_977,815
DJIB_1884_816,522,Djibouti (Afar and Issas) (French Somaliland),1884,FRAN_1944_227,816
DJIB_1977_817,522,Djibouti (Afar and Issas) (French Somaliland),1977,,817
ETHI_1816_818,530,Ethiopia (Abyssinia),1816,,818
ETHI_1898_819,530,Ethiopia (Abyssinia),1898,,819
ETHI_1936_820,530,Ethiopia (Abyssinia),1936,ITAL_1936_2598,820
ETHI_1941_821,530,Ethiopia (Abyssinia),1941,,821
ERIT_1816_822,531,Eritrea,1816,ETHI_1941_821,822
ERIT_1882_823,531,Eritrea,1882,ITAL_1943_439,823
ERIT_1936_824,531,Eritrea,1936,ITAL_1936_2598,824
ERIT_1941_825,531,Eritrea,1941,UNIT_1816_205,825
ERIT_1945_826,531,Eritrea,1945,UNIT_1945_2,826
ERIT_1952_827,531,Eritrea,1952,ETHI_1941_821,827
ERIT_1993_828,531,Eritrea,1993,,828
ANGO_1816_829,540,Angola,1816,PORT_1816_242,829
ANGO_1975_830,540,Angola,1975,,830
MOZA_1816_831,541,Mozambique (Portuguese East Africa),1816,PORT_1816_242,831
MOZA_1975_832,541,Mozambique (Portuguese East Africa),1975,,832
